PAIR,CHANNEL_1,CHANNEL_2,SHOCK,HORIZON_MONTHS,MODEL_VARIANT,N_OBSERVATIONS,N_ETFS,N_DATES,INFERENCE_CLASS,FOCAL_CHANNEL,CONDITIONAL_ON,FOCAL_REGRESSOR,COVARIANCE_METHOD,DK_BANDWIDTH,CONDITION_NUMBER,PAIRWISE_ARCH_CORRELATION,MODEL_STATUS,COEFFICIENT,STANDARD_ERROR,T_STATISTIC,P_VALUE,CI_LOWER_95,CI_UPPER_95,HOLM_P_WITHIN_PROFILE,BH_Q_WITHIN_PROFILE
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,10,PRIMARY_ALIGNED,835,13,182,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,JOINT_A1,DK_H10,10,26.92292946568221,0.8344085148276721,RELIABLE_ESTIMATE,-0.0400274231830875,0.04082822718518367,-0.9803860207188527,0.3282042035387287,-0.12058792717240668,0.040533080806231685,0.668768339047427,0.3555545538336227
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,10,PRIMARY_ALIGNED,835,13,182,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,JOINT_A2,DK_H10,10,26.92292946568221,0.8344085148276721,RELIABLE_ESTIMATE,0.04036063165026423,0.024834226641157895,1.6252018729415292,0.10585952700234427,-0.008641197533313077,0.08936246083384154,0.9527357430210984,0.2752347702060951
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,11,PRIMARY_ALIGNED,822,13,181,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,JOINT_A1,DK_H11,11,27.68109390847542,0.8341827251905649,RELIABLE_ESTIMATE,-0.05140616337040438,0.026728762882604215,-1.9232526247543191,0.05602650592771668,-0.10414818215292967,0.0013358554121209176,0.5042385533494501,0.12084547079082979
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,11,PRIMARY_ALIGNED,822,13,181,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,JOINT_A2,DK_H11,11,27.68109390847542,0.8341827251905649,RELIABLE_ESTIMATE,0.045887877804632556,0.021098835848562484,2.1749009345346897,0.030941846144898307,0.004255004577322176,0.08752075103194293,0.37130215373877967,0.14933626695588945
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,12,PRIMARY_ALIGNED,809,13,180,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,JOINT_A1,DK_H12,12,27.669701900335625,0.8339514090521493,RELIABLE_ESTIMATE,-0.03740972784498141,0.025509640276393988,-1.4664937427439726,0.14426842594676245,-0.08774803961773098,0.012928583927768161,0.668768339047427,0.1704990488461738
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,12,PRIMARY_ALIGNED,809,13,180,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,JOINT_A2,DK_H12,12,27.669701900335625,0.8339514090521493,RELIABLE_ESTIMATE,0.03888599225899857,0.01934778124351059,2.0098424604651375,0.04594962060181214,0.0007069103984029684,0.07706507411959417,0.45949620601812136,0.14933626695588945
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,EXTREME_CPU_REGIME,0,PRIMARY_ALIGNED,965,13,192,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,SHOCK_A1,DATE_CLUSTERED,0,18.746902378732614,0.8363973321159234,RELIABLE_ESTIMATE,-0.008160695725785906,0.003421296343417999,-2.385264211761638,0.01804503957135407,-0.014909072718907457,-0.0014123187326643563,0.06435305420675988,0.019548792868966908
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,EXTREME_CPU_REGIME,0,PRIMARY_ALIGNED,965,13,192,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,SHOCK_A2,DATE_CLUSTERED,0,18.746902378732614,0.8363973321159234,RELIABLE_ESTIMATE,0.001041259325359648,0.0030687579238055473,0.33930969832523933,0.7347492197729036,-0.005011749035143737,0.0070942676858630335,1.0,0.7959783214206456
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,EXTREME_CPU_REGIME,1,PRIMARY_ALIGNED,952,13,191,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,SHOCK_A1,DK_H1,1,18.32673412095726,0.8362182806172137,RELIABLE_ESTIMATE,-0.01748249561964792,0.007003958862359447,-2.496087707425302,0.013408406634582962,-0.03129800186122982,-0.00366698937806602,0.06435305420675988,0.01743092862495785
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,EXTREME_CPU_REGIME,1,PRIMARY_ALIGNED,952,13,191,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,SHOCK_A2,DK_H1,1,18.32673412095726,0.8362182806172137,RELIABLE_ESTIMATE,0.007037891205991803,0.007689601605558374,0.9152478329832475,0.3612216465935676,-0.008130064669334674,0.02220584708131828,1.0,0.5572494571541897
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,EXTREME_CPU_REGIME,2,PRIMARY_ALIGNED,939,13,190,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,SHOCK_A1,DK_H2,2,18.410953959133813,0.8360351830014386,RELIABLE_ESTIMATE,-0.025863181285674795,0.010763536116532482,-2.402851721373396,0.01723509083352013,-0.04709527966285833,-0.0046310829084912665,0.06435305420675988,0.019548792868966908
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,EXTREME_CPU_REGIME,2,PRIMARY_ALIGNED,939,13,190,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,SHOCK_A2,DK_H2,2,18.410953959133813,0.8360351830014386,RELIABLE_ESTIMATE,0.009669563971209716,0.011123447838895984,0.8692955737516572,0.3857880857221313,-0.01227249449841834,0.031611622440837775,1.0,0.5572494571541897
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,EXTREME_CPU_REGIME,3,PRIMARY_ALIGNED,926,13,189,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,SHOCK_A1,DK_H3,3,18.049084882927275,0.8358479120287355,RELIABLE_ESTIMATE,-0.03279402469339604,0.015062829648080039,-2.1771490124749624,0.030715340929896615,-0.06250790678185848,-0.0030801426049335973,0.06435305420675988,0.030715340929896615
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,EXTREME_CPU_REGIME,3,PRIMARY_ALIGNED,926,13,189,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,SHOCK_A2,DK_H3,3,18.049084882927275,0.8358479120287355,RELIABLE_ESTIMATE,0.010617739192257128,0.013925089847397,0.76248981576531,0.446723325639817,-0.016851766037760545,0.038087244422274805,1.0,0.5807403233317621
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,EXTREME_CPU_REGIME,4,PRIMARY_ALIGNED,913,13,188,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,SHOCK_A1,DK_H4,4,17.659830584914573,0.8356563359921537,RELIABLE_ESTIMATE,-0.044948487231844254,0.017897447528234075,-2.5114467949094905,0.012870610841351977,-0.0802553373895992,-0.009641637074089306,0.06435305420675988,0.01743092862495785
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,EXTREME_CPU_REGIME,4,PRIMARY_ALIGNED,913,13,188,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,SHOCK_A2,DK_H4,4,17.659830584914573,0.8356563359921537,RELIABLE_ESTIMATE,0.015107415831688347,0.016436423490176717,0.9191425276135861,0.35920509893934566,-0.017317226865634444,0.04753205852901114,1.0,0.5572494571541897
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,EXTREME_CPU_REGIME,5,PRIMARY_ALIGNED,900,13,187,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,SHOCK_A1,DK_H5,5,17.152018027507605,0.8354603186232462,RELIABLE_ESTIMATE,-0.0604199928610194,0.01866705064547206,-3.236718751586774,0.0014315474136772362,-0.09724635250236535,-0.023593633219673442,0.01145237930941789,0.0031016860629673446
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,EXTREME_CPU_REGIME,5,PRIMARY_ALIGNED,900,13,187,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,SHOCK_A2,DK_H5,5,17.152018027507605,0.8354603186232462,RELIABLE_ESTIMATE,0.02491578620727874,0.017196632274598393,1.4488759083418048,0.14905602478726396,-0.00900973190438666,0.058841304318944146,1.0,0.389365621359499
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,EXTREME_CPU_REGIME,6,PRIMARY_ALIGNED,887,13,186,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,SHOCK_A1,DK_H6,6,16.66449795426786,0.8352597190123197,RELIABLE_ESTIMATE,-0.0769085174435332,0.018926603624814634,-4.063513928230557,7.137765616996436e-05,-0.1142482449187762,-0.039568789968290205,0.0007851542178696079,0.0003093031767365122
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,EXTREME_CPU_REGIME,6,PRIMARY_ALIGNED,887,13,186,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,SHOCK_A2,DK_H6,6,16.66449795426786,0.8352597190123197,RELIABLE_ESTIMATE,0.03706416133025693,0.01716614517021002,2.1591429504265034,0.0321266236428427,0.003197589431656253,0.07093073322885761,0.4176461073569551,0.389365621359499
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,EXTREME_CPU_REGIME,7,PRIMARY_ALIGNED,874,13,185,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,SHOCK_A1,DK_H7,7,16.12626992778993,0.835054391547564,RELIABLE_ESTIMATE,-0.08225823824200056,0.019456168360456733,-4.227874508383908,3.712134349437285e-05,-0.12064410159989877,-0.043872374884102346,0.0004454561219324742,0.00024128873271342353
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,EXTREME_CPU_REGIME,7,PRIMARY_ALIGNED,874,13,185,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,SHOCK_A2,DK_H7,7,16.12626992778993,0.835054391547564,RELIABLE_ESTIMATE,0.035205821489286276,0.019127785342598257,1.8405592105261481,0.06729674485137241,-0.0025321616992467766,0.07294380467781933,0.8075609382164689,0.389365621359499
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,EXTREME_CPU_REGIME,8,PRIMARY_ALIGNED,861,13,184,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,SHOCK_A1,DK_H8,8,15.964588478534278,0.8348441858782685,RELIABLE_ESTIMATE,-0.08387096378760668,0.02153106649283557,-3.89534646672122,0.00013736924191982286,-0.12635201452356248,-0.041389913051650865,0.0013736924191982286,0.00036238646971960194
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,EXTREME_CPU_REGIME,8,PRIMARY_ALIGNED,861,13,184,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,SHOCK_A2,DK_H8,8,15.964588478534278,0.8348441858782685,RELIABLE_ESTIMATE,0.03364953522857788,0.02069844964794627,1.625703171054487,0.10573368915154001,-0.007188752551668183,0.07448782300882395,1.0,0.389365621359499
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,EXTREME_CPU_REGIME,9,PRIMARY_ALIGNED,848,13,183,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,SHOCK_A1,DK_H9,9,15.701044828042193,0.8346289469083383,RELIABLE_ESTIMATE,-0.09579776875330033,0.022365840810334933,-4.283217857342236,2.9784549261569713e-05,-0.1399274531324017,-0.051668084374198946,0.00038719914040040627,0.00024128873271342353
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,EXTREME_CPU_REGIME,9,PRIMARY_ALIGNED,848,13,183,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,SHOCK_A2,DK_H9,9,15.701044828042193,0.8346289469083383,RELIABLE_ESTIMATE,0.0318869900692789,0.02204418283697396,1.446503610730171,0.14975600821519192,-0.011608036084235822,0.07538201622279361,1.0,0.389365621359499
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,EXTREME_CPU_REGIME,10,PRIMARY_ALIGNED,835,13,182,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,SHOCK_A1,DK_H10,10,15.193535794261386,0.8344085148276721,RELIABLE_ESTIMATE,-0.09692504145100603,0.024900736226475855,-3.892456856273587,0.00013937941143061613,-0.14605810449122456,-0.0477919784107875,0.0013736924191982286,0.00036238646971960194
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,EXTREME_CPU_REGIME,10,PRIMARY_ALIGNED,835,13,182,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,SHOCK_A2,DK_H10,10,15.193535794261386,0.8344085148276721,RELIABLE_ESTIMATE,0.02542266229413828,0.023682243480756083,1.0734904535035474,0.28448019816799747,-0.021306123204043428,0.07215144779231998,1.0,0.5572494571541897
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,EXTREME_CPU_REGIME,11,PRIMARY_ALIGNED,822,13,181,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,SHOCK_A1,DK_H11,11,14.48889083981988,0.8341827251905649,RELIABLE_ESTIMATE,-0.08963211624084697,0.03182256704990517,-2.816621176421217,0.005394976188371912,-0.1524253864129808,-0.026838846068713132,0.037764833318603384,0.010019241492690694
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,EXTREME_CPU_REGIME,11,PRIMARY_ALIGNED,822,13,181,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,SHOCK_A2,DK_H11,11,14.48889083981988,0.8341827251905649,RELIABLE_ESTIMATE,0.012856736196432027,0.027515075212254964,0.46726153198759035,0.640877918526454,-0.041436858311521316,0.06715033070438538,1.0,0.7574011764403548
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,EXTREME_CPU_REGIME,12,PRIMARY_ALIGNED,809,13,180,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,SHOCK_A1,DK_H12,12,13.53322185312482,0.8339514090521493,RELIABLE_ESTIMATE,-0.08624497564375942,0.033430615215088604,-2.5798201764720603,0.010687490166186014,-0.15221379030435722,-0.020276160983161637,0.06412494099711608,0.017367171520052273
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,EXTREME_CPU_REGIME,12,PRIMARY_ALIGNED,809,13,180,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,SHOCK_A2,DK_H12,12,13.53322185312482,0.8339514090521493,RELIABLE_ESTIMATE,0.004263255425739477,0.02669353411920502,0.1597111647600166,0.8732886797460879,-0.048411240500120564,0.05693775135159952,1.0,0.8732886797460879
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,0,PRIMARY_ALIGNED,883,11,192,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,TRIPLE_A1,DATE_CLUSTERED,0,71.58840716600164,0.5772674029737415,RELIABLE_ESTIMATE,-0.00429589199145482,0.0017433665702290561,-2.4641358075888733,0.014618596983863833,-0.007734616285462462,-0.0008571676974471775,0.19004176079022983,0.13993473959657582
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,0,PRIMARY_ALIGNED,883,11,192,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,TRIPLE_A2,DATE_CLUSTERED,0,71.58840716600164,0.5772674029737415,RELIABLE_ESTIMATE,-0.00785042136993762,0.0026577143963816443,-2.953824301296485,0.0035330889507595993,-0.013092661996457521,-0.0026081807434177196,0.04239706740911519,0.022965078179937395
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,1,PRIMARY_ALIGNED,872,11,191,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,TRIPLE_A1,DK_H1,1,71.39979214842387,0.5774671262291861,RELIABLE_ESTIMATE,-0.004922449977462546,0.004576502818415736,-1.075592034523551,0.283473672310774,-0.013949730761796047,0.004104830806870953,1.0,0.6141929566733437
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,1,PRIMARY_ALIGNED,872,11,191,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,TRIPLE_A2,DK_H1,1,71.39979214842387,0.5774671262291861,RELIABLE_ESTIMATE,-0.01578172910896536,0.004542519392279408,-3.474223827373951,0.0006345665409012777,-0.02474197662752399,-0.006821481590406726,0.00824936503171661,0.00824936503171661
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,2,PRIMARY_ALIGNED,861,11,190,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,TRIPLE_A1,DK_H2,2,71.72925304999582,0.5776757183922019,RELIABLE_ESTIMATE,-0.004658731524929451,0.006584751746904838,-0.7075029862924274,0.4801254513763149,-0.017647780417966878,0.008330317368107978,1.0,0.8916615525560134
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,2,PRIMARY_ALIGNED,861,11,190,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,TRIPLE_A2,DK_H2,2,71.72925304999582,0.5776757183922019,RELIABLE_ESTIMATE,-0.016867687887657266,0.007052918224209117,-2.3915898854121105,0.017756529605754152,-0.03078023967002454,-0.0029551361052899926,0.14205223684603321,0.038472480812467326
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,3,PRIMARY_ALIGNED,850,11,189,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,TRIPLE_A1,DK_H3,3,71.80233709319216,0.5778937078588277,RELIABLE_ESTIMATE,-0.0031511012855961027,0.007926583967338927,-0.39753584880700815,0.6914233525379061,-0.018787577755993358,0.012485375184801153,1.0,0.9048197586222729
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,3,PRIMARY_ALIGNED,850,11,189,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,TRIPLE_A2,DK_H3,3,71.80233709319216,0.5778937078588277,RELIABLE_ESTIMATE,-0.014786024775624336,0.008545535919329935,-1.730263018633912,0.08522430485650587,-0.031643484670090836,0.0020714351188421635,0.40619322461157953,0.11079159631345763
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,4,PRIMARY_ALIGNED,839,11,188,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,TRIPLE_A1,DK_H4,4,71.80790476368061,0.5781216632477837,RELIABLE_ESTIMATE,-0.003082109623826935,0.009142870719138416,-0.33710523953655763,0.7364156208520732,-0.021118534425916925,0.014954315178263056,1.0,0.9048197586222729
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,4,PRIMARY_ALIGNED,839,11,188,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,TRIPLE_A2,DK_H4,4,71.80790476368061,0.5781216632477837,RELIABLE_ESTIMATE,-0.017973311082221156,0.009318579005892703,-1.9287609270528843,0.055274725030600505,-0.03635636107441844,0.00040973890997612894,0.38692307521420355,0.09703667262271427
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,5,PRIMARY_ALIGNED,828,11,187,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,TRIPLE_A1,DK_H5,5,71.73287114794563,0.5783601971725533,RELIABLE_ESTIMATE,-0.0028928412091440404,0.011517633159186809,-0.25116629164704934,0.8019628063605261,-0.025614829218545455,0.019829146800257377,1.0,0.9048197586222729
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,5,PRIMARY_ALIGNED,828,11,187,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,TRIPLE_A2,DK_H5,5,71.73287114794563,0.5783601971725533,RELIABLE_ESTIMATE,-0.027882842838525785,0.009984914281711325,-2.7924969661078465,0.005777040751311131,-0.0475810828717206,-0.008184602805330968,0.06354744826442245,0.025033843255681566
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,6,PRIMARY_ALIGNED,817,11,186,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,TRIPLE_A1,DK_H6,6,71.72411695835957,0.5786099704377102,RELIABLE_ESTIMATE,-0.001633872977631126,0.013645275407608091,-0.1197390986128532,0.9048197586222729,-0.028554226737071767,0.025286480781809513,1.0,0.9048197586222729
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,6,PRIMARY_ALIGNED,817,11,186,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,TRIPLE_A2,DK_H6,6,71.72411695835957,0.5786099704377102,RELIABLE_ESTIMATE,-0.02580931849327147,0.010416630527479615,-2.4777031714031845,0.014119842726515603,-0.04635997580171896,-0.00525866118482398,0.14119842726515602,0.037683910363374
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,7,PRIMARY_ALIGNED,806,11,185,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,TRIPLE_A1,DK_H7,7,71.74541370879987,0.578871696715514,RELIABLE_ESTIMATE,-0.0018303551529257659,0.014495432600017781,-0.12627116440274577,0.8996551522562902,-0.030428981808973254,0.026768271503121725,1.0,0.9048197586222729
